Farm_ID,Season,Region,Crop_Type,Farming_Practice,Rainfall_mm,Temperature_C,Humidity_pct,Soil_pH,Fertilizer_Usage_kg,Pesticide_Usage_kg,Irrigation_Water_m3,Yield_tons_per_ha,Production_Cost_USD,Revenue_USD
FARM_2114,Rabi (Winter),East Zone,Chickpea,Conventional,132.6,23.0,49.2,5.65,158.6,7.6,3656.2,6.48,972.59,2438.26
FARM_2115,Rabi (Winter),West Zone,Chickpea,Conventional,219.0,21.0,69.6,6.61,165.8,12.0,2880.3,6.81,1034.59,2449.41
FARM_2116,Rabi (Winter),North Zone,Barley,Precision Farming,176.6,17.1,47.7,7.06,72.6,10.1,5207.6,5.8,998.43,1928.16
FARM_2117,Kharif (Monsoon),East Zone,Cotton,Organic,796.7,32.5,79.8,6.56,79.3,10.2,2699.0,6.74,827.85,2504.43
FARM_2118,Autumn,South Zone,Jute,Precision Farming,352.9,25.6,66.7,7.06,184.3,6.2,4774.8,6.63,1146.34,2008.22
FARM_2119,Kharif (Monsoon),East Zone,Maize,Precision Farming,893.2,29.5,75.9,6.89,105.9,13.0,4778.3,7.58,1066.59,2189.78
FARM_2120,Kharif (Monsoon),East Zone,Cotton,Precision Farming,808.8,28.9,80.8,7.35,106.9,9.9,3156.3,7.07,897.03,2825.39
FARM_2121,Autumn,Central Zone,Jute,Conventional,263.1,26.2,59.6,7.25,121.8,7.7,2944.3,5.67,890.61,2035.26
FARM_2122,Autumn,East Zone,Sugarcane,Precision Farming,202.2,25.9,56.6,6.65,106.0,7.2,3575.5,5.74,872.7,2128.81
FARM_2123,Autumn,East Zone,Groundnut,Conventional,322.4,19.1,59.9,6.65,158.4,7.7,3746.9,5.8,1006.92,1873.48
FARM_2124,Zaid (Summer),West Zone,Sunflower,Precision Farming,53.4,30.2,36.3,5.88,98.6,6.0,2664.3,3.87,791.16,1285.13
FARM_2125,Rabi (Winter),South Zone,Barley,Organic,197.4,12.9,52.2,6.89,71.2,11.0,3149.8,5.35,857.08,1559.69
FARM_2126,Rabi (Winter),West Zone,Chickpea,Organic,218.1,13.8,66.2,7.09,180.5,6.2,4591.1,7.36,1097.72,2943.84
FARM_2127,Kharif (Monsoon),West Zone,Rice,Conventional,808.1,28.3,86.5,6.79,100.3,9.2,6887.5,7.12,1182.01,2584.14
FARM_2128,Rabi (Winter),North Zone,Wheat,Conventional,130.6,20.5,62.1,6.38,113.7,7.4,5709.2,6.3,1090.96,1837.76
FARM_2129,Rabi (Winter),West Zone,Barley,Conventional,124.0,15.0,53.2,7.45,169.0,10.2,4692.6,6.38,1194.37,2505.01
FARM_2130,Kharif (Monsoon),Central Zone,Rice,Precision Farming,820.4,24.8,76.8,5.7,142.5,10.5,5854.0,7.79,1216.34,2665.55
FARM_2131,Zaid (Summer),Central Zone,Sunflower,Conventional,-9.3,34.0,48.9,7.97,178.9,6.9,5886.6,4.46,1223.28,1726.53
FARM_2132,Rabi (Winter),North Zone,Mustard,Conventional,83.3,16.1,74.5,5.56,169.6,8.4,4134.0,7.02,1095.93,1978.0
FARM_2133,Kharif (Monsoon),South Zone,Pulses,Organic,846.6,32.1,74.9,8.1,124.1,4.9,4809.5,7.13,1035.3,2025.09
FARM_2134,Kharif (Monsoon),South Zone,Maize,Conventional,917.3,24.5,82.0,6.75,175.8,12.8,5673.5,8.43,1279.03,2561.96
FARM_2135,Rabi (Winter),West Zone,Barley,Conventional,183.7,20.4,52.2,6.61,145.9,11.2,5837.4,6.83,1192.92,2114.08
FARM_2136,Kharif (Monsoon),West Zone,Maize,Organic,891.2,28.9,83.3,6.19,119.1,5.0,5848.9,8.03,1089.61,3107.24
FARM_2137,Autumn,West Zone,Sugarcane,Conventional,290.1,27.8,75.0,5.53,150.2,6.3,3267.6,5.73,938.18,2171.31
FARM_2138,Rabi (Winter),South Zone,Chickpea,Organic,137.3,18.2,47.8,6.24,94.2,8.2,5910.1,5.65,1083.68,2069.33
FARM_2139,Rabi (Winter),East Zone,Mustard,Organic,163.6,19.4,55.5,5.8,169.2,8.6,6729.7,6.64,1292.89,2681.76
FARM_2140,Rabi (Winter),Central Zone,Chickpea,Conventional,155.3,25.7,31.9,7.28,164.6,6.8,6292.1,6.36,1252.2,2000.86
FARM_2141,Zaid (Summer),East Zone,Vegetables,Organic,50.1,34.0,54.6,6.36,144.2,5.6,3197.4,4.08,917.14,1659.0
FARM_2142,Kharif (Monsoon),East Zone,Cotton,Precision Farming,921.3,29.5,86.3,7.57,72.9,9.5,2895.6,6.01,809.17,2448.03
FARM_2143,Rabi (Winter),South Zone,Wheat,Precision Farming,142.8,20.6,50.8,6.06,180.4,12.8,5058.3,7.5,1219.24,2555.97
FARM_2144,Rabi (Winter),East Zone,Barley,Conventional,107.9,25.2,58.0,7.93,155.3,8.6,6269.8,7.28,1222.58,2134.6
FARM_2145,Kharif (Monsoon),North Zone,Maize,Hydroponic,946.7,24.8,82.6,6.91,139.2,7.8,4771.4,7.74,1069.15,2954.5
FARM_2146,Autumn,West Zone,Jute,Conventional,442.3,24.2,56.2,5.81,133.7,7.5,4218.0,6.13,1024.74,2005.55
FARM_2147,Zaid (Summer),North Zone,Watermelon,Conventional,63.7,31.9,24.4,6.58,121.2,5.8,4391.8,4.18,972.92,1635.59
FARM_2148,Rabi (Winter),Central Zone,Chickpea,Hydroponic,120.6,16.0,47.1,6.06,127.9,6.8,5724.6,5.72,1122.4,1732.68
FARM_2149,Autumn,West Zone,Groundnut,Organic,406.1,30.7,69.3,6.04,166.9,11.3,4114.1,6.66,1118.21,2367.84
FARM_2150,Autumn,East Zone,Jute,Hydroponic,330.7,24.6,58.7,6.87,121.9,3.3,5077.1,6.12,1026.57,2148.92
FARM_2151,Zaid (Summer),Central Zone,Cucumber,Organic,92.1,34.8,35.4,7.31,130.4,8.7,4343.6,3.81,1032.09,1120.31
FARM_2152,Zaid (Summer),West Zone,Watermelon,Conventional,80.3,34.8,49.8,7.96,135.5,8.6,3434.0,4.34,988.16,1435.96
FARM_2153,Rabi (Winter),East Zone,Mustard,Organic,133.6,22.1,62.8,6.86,136.5,8.8,3340.0,6.31,975.82,1841.67
FARM_2154,Rabi (Winter),North Zone,Wheat,Precision Farming,203.0,15.2,54.3,8.11,118.4,10.3,5130.4,6.73,1103.81,2322.28
FARM_2155,Rabi (Winter),West Zone,Barley,Conventional,227.9,17.0,61.5,8.04,134.0,8.7,1253.5,6.49,784.38,2583.06
FARM_2156,Zaid (Summer),East Zone,Watermelon,Precision Farming,105.8,29.5,37.2,7.84,152.0,7.4,5075.1,4.38,1123.51,1392.09
FARM_2157,Kharif (Monsoon),North Zone,Rice,Conventional,850.3,22.6,77.7,6.85,108.3,6.9,4295.3,7.95,977.96,3077.29
FARM_2158,Autumn,Central Zone,Jute,Conventional,222.3,27.6,52.9,5.88,134.2,11.7,5635.3,4.99,1171.39,1525.34
FARM_2159,Autumn,Central Zone,Soybean,Organic,451.1,27.1,57.6,6.09,207.6,11.1,5221.8,6.87,1298.51,2571.6
FARM_2160,Kharif (Monsoon),Central Zone,Cotton,Conventional,1004.0,29.8,79.8,7.25,137.8,15.7,4553.5,7.94,1203.1,3240.91
FARM_2161,Zaid (Summer),Central Zone,Watermelon,Hydroponic,45.6,36.6,41.2,6.64,107.4,7.8,3219.2,3.72,881.34,1210.3
FARM_2162,Kharif (Monsoon),South Zone,Cotton,Conventional,746.6,24.0,75.7,5.9,103.3,6.9,3284.1,7.7,872.19,3126.64
FARM_2163,Kharif (Monsoon),West Zone,Rice,Precision Farming,774.5,31.5,84.3,6.79,95.7,9.6,3726.0,7.04,927.07,2469.34
FARM_2164,Zaid (Summer),West Zone,Vegetables,Precision Farming,51.0,33.8,49.9,5.55,196.9,9.6,5542.3,4.94,1236.57,1602.3
FARM_2165,Kharif (Monsoon),South Zone,Pulses,Conventional,890.1,28.8,76.5,7.48,175.3,10.1,6622.4,8.39,1298.87,3402.24
FARM_2166,Zaid (Summer),East Zone,Sunflower,Conventional,57.5,35.0,39.1,5.7,94.9,10.6,4895.9,3.7,1056.98,1052.6
FARM_2167,Zaid (Summer),East Zone,Vegetables,Organic,74.7,37.3,30.8,7.2,147.5,10.1,3792.9,4.85,1038.06,1377.02
FARM_2168,Rabi (Winter),Central Zone,Mustard,Organic,130.0,15.3,66.1,7.64,182.9,11.2,3918.0,7.36,1165.23,2678.86
FARM_2169,Kharif (Monsoon),North Zone,Rice,Organic,1188.0,26.6,79.2,5.86,138.6,11.5,3973.2,8.25,1049.78,3230.25
FARM_2170,Kharif (Monsoon),East Zone,Pulses,Conventional,976.3,25.9,84.3,6.9,122.8,11.6,5748.1,8.06,1177.98,3104.84
FARM_2171,Rabi (Winter),North Zone,Mustard,Conventional,149.2,11.0,44.6,7.6,218.4,2.8,3949.7,7.93,1075.23,2308.63
FARM_2172,Autumn,West Zone,Sugarcane,Conventional,273.0,28.7,58.8,6.2,73.3,9.1,4447.6,5.32,944.54,2197.35
FARM_2173,Rabi (Winter),North Zone,Chickpea,Conventional,128.6,18.8,41.6,5.94,232.1,6.2,6113.8,7.22,1333.01,2732.26
FARM_2174,Kharif (Monsoon),West Zone,Pulses,Conventional,894.8,23.4,82.8,6.41,142.1,11.1,3819.0,7.67,1002.88,3166.76
FARM_2175,Rabi (Winter),South Zone,Barley,Conventional,117.6,14.2,57.2,7.0,185.2,2.8,5168.5,7.17,1113.81,2337.95
FARM_2176,Rabi (Winter),South Zone,Wheat,Precision Farming,181.8,19.5,56.7,7.05,98.0,12.2,5580.5,6.15,1131.6,2319.48
FARM_2177,Zaid (Summer),Central Zone,Cucumber,Organic,64.4,36.1,44.5,5.85,114.6,6.3,4576.1,3.72,1010.09,1489.46
FARM_2178,Kharif (Monsoon),East Zone,Maize,Organic,790.9,30.0,76.0,6.74,102.2,5.8,6844.9,6.9,1125.77,2299.53
FARM_2179,Zaid (Summer),Central Zone,Cucumber,Precision Farming,81.8,37.3,61.8,6.22,136.5,9.4,6498.5,4.4,1220.99,1826.35
FARM_2180,Rabi (Winter),West Zone,Wheat,Conventional,170.6,21.6,42.5,7.77,150.8,7.6,4815.7,6.02,1050.05,1908.94
FARM_2181,Autumn,Central Zone,Soybean,Conventional,375.3,28.5,75.5,6.35,177.3,12.9,3535.4,6.32,1107.36,2048.85
FARM_2182,Kharif (Monsoon),North Zone,Maize,Conventional,868.1,27.0,74.6,7.76,80.1,11.9,3592.1,7.17,949.65,2931.43
FARM_2183,Rabi (Winter),West Zone,Mustard,Conventional,110.1,17.9,41.0,6.66,145.5,7.2,4755.2,6.58,1105.04,2735.65
FARM_2184,Autumn,South Zone,Jute,Organic,238.5,25.3,65.5,7.46,171.3,11.1,3192.0,5.61,1072.37,1794.79
FARM_2185,Kharif (Monsoon),East Zone,Cotton,Conventional,704.6,24.3,74.6,6.88,177.9,7.1,4822.7,7.42,1152.18,2219.28
FARM_2186,Autumn,West Zone,Sugarcane,Conventional,282.3,31.4,72.4,7.18,124.6,7.1,6525.7,6.16,1204.85,2379.41
FARM_2187,Rabi (Winter),West Zone,Wheat,Conventional,158.6,20.2,63.1,6.57,125.0,10.3,4575.0,5.96,1060.67,2444.51
FARM_2188,Kharif (Monsoon),North Zone,Maize,Precision Farming,951.3,27.1,75.8,7.57,136.8,12.1,4477.3,8.23,1089.62,2996.54
FARM_2189,Kharif (Monsoon),East Zone,Cotton,Precision Farming,831.2,31.0,78.6,6.65,146.5,7.4,5523.8,7.37,1167.21,2718.3
FARM_2190,Zaid (Summer),South Zone,Sunflower,Conventional,37.9,29.8,38.8,6.74,185.6,7.6,5129.8,5.07,1191.27,1961.14
FARM_2191,Kharif (Monsoon),West Zone,Pulses,Precision Farming,696.2,26.7,87.3,6.9,97.6,9.3,3122.0,6.96,850.66,2097.97
FARM_2192,Rabi (Winter),West Zone,Mustard,Conventional,147.8,15.0,57.5,7.75,112.5,6.3,3953.7,5.96,968.28,2481.06
FARM_2193,Kharif (Monsoon),North Zone,Maize,Conventional,1138.1,27.6,68.2,7.28,93.4,12.4,6772.7,7.0,1204.51,2317.04
FARM_2194,Rabi (Winter),Central Zone,Barley,Precision Farming,176.0,19.4,55.7,6.44,155.0,6.2,4890.5,6.9,1081.74,2538.88
FARM_2195,Kharif (Monsoon),South Zone,Cotton,Conventional,817.1,25.6,87.6,7.31,178.5,6.9,3292.3,8.02,1037.35,2771.76
FARM_2196,Autumn,East Zone,Jute,Conventional,152.9,24.1,62.7,7.23,90.3,12.9,4269.8,5.1,1025.96,1762.28
FARM_2197,Autumn,West Zone,Sugarcane,Organic,368.3,28.7,63.4,8.01,143.1,9.0,2360.9,6.09,885.76,2304.36
FARM_2198,Autumn,West Zone,Sugarcane,Conventional,315.4,25.8,72.4,7.77,176.0,13.4,2271.0,5.61,1005.67,2352.01
FARM_2199,Zaid (Summer),South Zone,Cucumber,Precision Farming,80.7,33.4,44.4,7.25,167.5,8.0,5678.7,4.68,1182.98,1742.22
FARM_2200,Kharif (Monsoon),Central Zone,Rice,Precision Farming,907.5,27.7,81.9,6.42,167.0,14.8,4494.6,8.32,1170.2,3254.52
